,t_2m:C,precip_1h:mm,wind_speed_10m:ms,Latitud,Longitud,Fecha,Hora
239,9.1,0.0,3.1,37.3886303,-5.9953403,2020-01-10,23
240,8.7,0.0,2.9,37.3886303,-5.9953403,2020-01-11,00
241,8.4,0.0,3.0,37.3886303,-5.9953403,2020-01-11,01
242,7.8,0.0,2.7,37.3886303,-5.9953403,2020-01-11,02
243,6.7,0.0,2.4,37.3886303,-5.9953403,2020-01-11,03
244,6.2,0.0,2.6,37.3886303,-5.9953403,2020-01-11,04
245,6.1,0.0,2.8,37.3886303,-5.9953403,2020-01-11,05
246,5.9,0.0,2.8,37.3886303,-5.9953403,2020-01-11,06
247,5.8,0.0,2.8,37.3886303,-5.9953403,2020-01-11,07
248,5.8,0.0,2.9,37.3886303,-5.9953403,2020-01-11,08
249,8.0,0.0,3.3,37.3886303,-5.9953403,2020-01-11,09
250,10.3,0.0,3.6,37.3886303,-5.9953403,2020-01-11,10
251,12.3,0.0,4.0,37.3886303,-5.9953403,2020-01-11,11
252,13.8,0.0,3.6,37.3886303,-5.9953403,2020-01-11,12
253,15.3,0.0,2.8,37.3886303,-5.9953403,2020-01-11,13
254,15.9,0.0,2.1,37.3886303,-5.9953403,2020-01-11,14
255,16.1,0.0,1.8,37.3886303,-5.9953403,2020-01-11,15
256,15.8,0.0,1.6,37.3886303,-5.9953403,2020-01-11,16
257,13.2,0.0,1.7,37.3886303,-5.9953403,2020-01-11,17
258,11.9,0.0,2.0,37.3886303,-5.9953403,2020-01-11,18
259,11.5,0.0,1.8,37.3886303,-5.9953403,2020-01-11,19
260,11.1,0.0,1.4,37.3886303,-5.9953403,2020-01-11,20
261,8.8,0.0,1.8,37.3886303,-5.9953403,2020-01-11,21
262,7.2,0.0,2.0,37.3886303,-5.9953403,2020-01-11,22
263,6.2,0.0,2.1,37.3886303,-5.9953403,2020-01-11,23
264,5.8,0.0,1.8,37.3886303,-5.9953403,2020-01-12,00
265,5.7,0.0,1.7,37.3886303,-5.9953403,2020-01-12,01
266,4.7,0.0,1.9,37.3886303,-5.9953403,2020-01-12,02
267,4.8,0.0,1.8,37.3886303,-5.9953403,2020-01-12,03
268,4.5,0.0,2.0,37.3886303,-5.9953403,2020-01-12,04
269,4.4,0.0,2.1,37.3886303,-5.9953403,2020-01-12,05
270,4.2,0.0,2.1,37.3886303,-5.9953403,2020-01-12,06
271,4.1,0.0,2.1,37.3886303,-5.9953403,2020-01-12,07
272,4.3,0.0,2.2,37.3886303,-5.9953403,2020-01-12,08
273,6.7,0.0,2.7,37.3886303,-5.9953403,2020-01-12,09
274,9.4,0.0,2.6,37.3886303,-5.9953403,2020-01-12,10
275,12.0,0.0,2.4,37.3886303,-5.9953403,2020-01-12,11
276,14.2,0.0,2.1,37.3886303,-5.9953403,2020-01-12,12
277,15.3,0.0,1.8,37.3886303,-5.9953403,2020-01-12,13
278,16.0,0.0,1.8,37.3886303,-5.9953403,2020-01-12,14
279,16.2,0.0,1.7,37.3886303,-5.9953403,2020-01-12,15
280,15.8,0.0,1.5,37.3886303,-5.9953403,2020-01-12,16
281,12.7,0.0,2.0,37.3886303,-5.9953403,2020-01-12,17
282,11.7,0.0,2.0,37.3886303,-5.9953403,2020-01-12,18
283,11.7,0.0,1.5,37.3886303,-5.9953403,2020-01-12,19
284,9.3,0.0,1.9,37.3886303,-5.9953403,2020-01-12,20
285,7.4,0.0,2.0,37.3886303,-5.9953403,2020-01-12,21
286,6.4,0.0,2.0,37.3886303,-5.9953403,2020-01-12,22
287,5.5,0.0,2.1,37.3886303,-5.9953403,2020-01-12,23
288,5.0,0.0,1.9,37.3886303,-5.9953403,2020-01-13,00
289,4.7,0.0,2.0,37.3886303,-5.9953403,2020-01-13,01
290,4.3,0.0,2.0,37.3886303,-5.9953403,2020-01-13,02
291,4.0,0.0,2.0,37.3886303,-5.9953403,2020-01-13,03
292,3.6,0.0,2.0,37.3886303,-5.9953403,2020-01-13,04
293,3.5,0.0,2.2,37.3886303,-5.9953403,2020-01-13,05
294,3.3,0.0,2.2,37.3886303,-5.9953403,2020-01-13,06
295,3.2,0.0,1.9,37.3886303,-5.9953403,2020-01-13,07
296,3.6,0.0,2.1,37.3886303,-5.9953403,2020-01-13,08
297,5.6,0.0,2.3,37.3886303,-5.9953403,2020-01-13,09
298,8.3,0.0,1.9,37.3886303,-5.9953403,2020-01-13,10
299,11.0,0.0,1.7,37.3886303,-5.9953403,2020-01-13,11
300,13.3,0.0,1.2,37.3886303,-5.9953403,2020-01-13,12
301,14.5,0.0,0.4,37.3886303,-5.9953403,2020-01-13,13
302,15.1,0.0,0.7,37.3886303,-5.9953403,2020-01-13,14
303,15.3,0.0,1.2,37.3886303,-5.9953403,2020-01-13,15
304,15.0,0.0,1.2,37.3886303,-5.9953403,2020-01-13,16
305,14.3,0.0,0.8,37.3886303,-5.9953403,2020-01-13,17
306,12.7,0.0,0.9,37.3886303,-5.9953403,2020-01-13,18
307,11.3,0.0,1.2,37.3886303,-5.9953403,2020-01-13,19
308,10.0,0.0,1.5,37.3886303,-5.9953403,2020-01-13,20
309,8.6,0.0,1.7,37.3886303,-5.9953403,2020-01-13,21
310,7.5,0.0,1.3,37.3886303,-5.9953403,2020-01-13,22
